bike_id,lat,lon,is_reserved,is_disabled,vehicle_type,last_updated,year,month,day,hour,minute
dc22f19b-c863-4875-b217-84f37638ca37,37.739,-122.4136,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
89c6901d-d987-4805-8653-dc30186d5cdf,37.8054,-122.4136,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
a6b3e4bc-abb8-4c43-929b-aa89c8619d82,37.7517,-122.4139,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
2c60d128-60bb-471a-bb41-7b25cbd44872,37.7837,-122.4145,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
7cda8b03-496c-4564-9b7a-c3a4eb2a2e61,37.7939,-122.4155,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
9af1836f-c1f9-440c-87d2-ea19e94f5cdd,37.7554,-122.4155,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
803b09fa-f6cf-4097-ae5b-5866e30ea1ba,37.7909,-122.4157,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
64b38879-db01-4522-ba9a-ce6d78dc6855,37.8081,-122.4159,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
da98cd7b-c500-4ae6-b63b-1513be67a081,37.808,-122.4159,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
d7dd5821-899c-4e84-9222-0adeec824ee8,37.8073,-122.416,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
e426bb63-443b-4570-b128-3120c262ed5f,37.8065,-122.4161,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
87a0c98e-a80f-4849-8b93-0452005ec510,37.8072,-122.4161,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
3375dde3-375f-49bb-8821-b11e6c222343,37.7604,-122.4164,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
f9bfbf60-2360-47ca-976d-5e92e705b53a,37.8024,-122.4166,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
84748f4c-9f0e-4c0c-99dd-d4790cbe9051,37.7542,-122.4167,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
6c75eb8f-3f50-4b32-9a22-3f951b520ac2,37.8024,-122.4167,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
ae95aa00-95eb-49f4-911b-62fc2c9c5ad6,37.7836,-122.417,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
65ae7e85-cc46-486e-9f5c-df6f511a1467,37.7742,-122.4173,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
ccd6bb77-fc3c-444c-8fc9-c679d034ea38,37.807,-122.4176,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
a5c7e520-22a5-4e8e-b167-72df9eda550e,37.7523,-122.4176,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
1528bbf5-5e4e-4689-9e36-c2f220376e4f,37.807,-122.4178,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
ade536f6-5443-457e-b130-36338a143bd9,37.7577,-122.4179,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
9b8a7f8b-4e17-4eea-8840-44626d4c9535,37.8023,-122.4181,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
3f294f66-b291-41b2-ac6b-e3be233fb4d1,37.7586,-122.4181,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
84a4708a-d252-4349-bd79-308f6d9ae2db,37.7807,-122.4183,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
c83c3539-5be6-4f79-87ee-46fb7d1cc510,37.7832,-122.4185,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
2b13c0e0-2990-48f7-9dcf-08d3797fa5ae,37.7804,-122.4185,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
a2c6a022-53af-4af8-a178-7f2cc70f9930,37.8078,-122.4185,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
08128da5-5569-4ef5-99ee-e21fe188ba9f,37.7806,-122.4186,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
6d6a0aef-69fa-4db5-8691-7747073b0820,37.7804,-122.4186,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
493754d1-c9cd-40a1-a6f4-270d18d4e2ad,37.7436,-122.4186,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
e7777761-542f-4423-8b33-844765f2576a,37.8064,-122.4188,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
95db7728-2e8d-44fd-aa30-e3f073c8fc77,37.799,-122.4189,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
f34d7847-9c22-416f-8c09-38b52318e8a6,37.7581,-122.4189,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
f0a3ed75-1010-44f5-b43a-c84f9116d16a,37.7395,-122.419,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
1181e8f7-9074-4685-ad81-9738e6429ccc,37.768,-122.4191,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
4825c9bb-9fc7-4aeb-a4b8-1b3b39a499f2,37.7616,-122.4195,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
2247276e-780e-468b-a7b1-a4a939788c5e,37.746,-122.4196,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
a1f303c4-a2b7-4e61-ad1f-9368cf5e7525,37.8069,-122.4198,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
1dfaa826-5fe1-47de-b780-9224e0bb046f,37.7585,-122.4198,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
c5854344-52b7-4906-9aad-1924521c82f7,37.7648,-122.4199,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
93b2f063-412b-4d7f-acdd-62d82d255480,37.8031,-122.4199,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
cb6b4037-5a50-46f0-b68c-edf9af714cbe,37.7619,-122.4199,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
f296581e-4df6-471a-be2b-286576802d5b,37.7462,-122.42,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
0862d669-c9fa-4588-896c-9d480dc21a7a,37.7467,-122.4202,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
d63650d4-526d-40b7-b1a3-458b3a30f287,37.7499,-122.4206,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
a5f71a67-4cd6-4d0f-8d96-4b40186c1c41,37.7602,-122.4206,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
69ac6e57-5c6f-4f6c-91f6-cf77187dcdc9,37.8076,-122.4206,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
f7bf8a4b-6562-4a69-aa1d-2d855c5943c6,37.7525,-122.4208,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
bcaa7cf0-3e11-4ba0-a62a-135c98cdcac2,37.7525,-122.4208,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
c4023a62-4076-42cd-8937-ddce82264e1a,37.7534,-122.421,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
9220ee0e-b744-4111-9ec1-e229eedd0a72,37.7532,-122.421,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
254b01ed-c906-43b4-96dc-0bf060313294,37.7574,-122.4211,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
56875e41-cdaf-4489-beb0-de2a76997193,37.7368,-122.4212,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
3eaf6a73-9c54-4738-ab2b-391163308f67,37.7582,-122.4212,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
a85e7558-2a49-4fec-aa39-db2a290fe212,37.7606,-122.4215,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
9ee09e78-4338-484f-aa33-ac256218751f,37.764,-122.4217,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
4c7a72a4-68d8-4c2d-9077-2ac7f6e6926a,37.764,-122.4218,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
211c370f-a8b3-4e34-bb04-38c5a5b670f2,37.764,-122.4218,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
83d0a1d5-ce80-4c4e-8573-827d3bdf631c,37.764,-122.422,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
569f58a4-2e93-4232-a345-fa02b3c22443,37.7723,-122.4225,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
453a6109-68a2-45ee-ac0b-97cef11f28a2,37.7695,-122.4225,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
871741ec-81ff-4bd7-b8a5-25543896c9e9,37.7365,-122.4244,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
63d84abc-a2e1-4da4-a180-181d0546ebc4,37.7614,-122.4245,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
e67359a0-8a17-4855-8b31-d726478ed2d7,37.8015,-122.4245,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
416e1553-3a3b-49f7-bc8f-1d08450e2109,37.7765,-122.4246,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
d0fdd1ff-a492-4daf-9239-6bc1dc94fece,37.7767,-122.4247,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
0311064e-03bd-4655-98ef-7c25a0f3343f,37.7768,-122.4249,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
88f9d535-1ef6-4df5-94fd-1a70582cf8c3,37.7511,-122.425,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
b33ebea4-4587-4453-b6bd-af75e75af6b4,37.7766,-122.425,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
2230bd41-7216-4db4-8603-9996c98c94b2,37.7766,-122.4251,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
3d704d7d-b56a-45d5-a664-e0d8230b5b79,37.7612,-122.4251,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
bd0c7d4c-aa85-4c3e-a58c-331110115381,37.7764,-122.4255,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
5c53512a-30be-4fd1-afec-34858361d9de,37.7615,-122.4259,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
b3b6c9db-5b5a-403b-aa50-d8d1299e3ba7,37.7615,-122.4259,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
c97496ab-f95e-43c5-9bd8-a3305f967494,37.7602,-122.4261,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
3abc5604-4313-40f7-8832-ba1f2c5e9aa8,37.803,-122.4263,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
b94a617c-609c-4c46-9a9b-22aff491a65f,37.7609,-122.4264,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
965d1b9b-0054-4288-95cc-1c84dcc1af91,37.759,-122.4267,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
57634cb9-5336-4b84-b12a-2cf356670a96,37.8038,-122.4267,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
6f1b14cf-3f1e-4a71-910a-e5d422d82484,37.8039,-122.4269,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
6dcb73bb-414a-4efd-9865-714abe39a5b9,37.7731,-122.4273,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
2cd77d27-063f-438a-b1a0-f1e7de4f095f,37.752,-122.4274,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
2ad74702-1993-41d0-a242-589b2c7dad7a,37.7582,-122.428,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
4933d373-a59a-4b30-ab34-566b5fcddc3c,37.7581,-122.4289,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
46809922-ec4d-49eb-a3f0-22c2e0c8f68d,37.7855,-122.4301,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
220c2c3a-abe9-4dc1-a7ce-c7bc42bd31d1,37.8006,-122.4302,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
b7fde803-90bf-42a9-ad2f-0819a3f45036,37.7662,-122.4306,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
919c42e1-8c71-43e7-92ba-71a6ddc5e048,37.7596,-122.4317,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
a22162a8-e410-4898-b96c-fd709d5ae2a6,37.7977,-122.4318,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
665b5ce9-d743-4c6f-b53b-9c8430f1069c,37.7974,-122.4331,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
05fd1744-82fe-4ca7-ab78-0d7a4a1fa4d8,37.727,-122.4331,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
cc04d254-d603-4a62-90bb-904d5f79f172,37.7268,-122.4332,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
fb46873b-c15e-4e58-b20a-1b17bfd5dfc2,37.784,-122.4334,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
dcd1665a-f00f-4d21-a826-831b9cb6ef16,37.7334,-122.4337,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
6beac660-7146-47d5-befa-86b8cafec0ed,37.8012,-122.4341,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
acedcbd7-da25-4e21-b06c-840ccfc61775,37.7256,-122.4343,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
5afbb375-9389-4658-8f75-42264fc7de37,37.8012,-122.4344,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
18033c89-53bf-4b7d-8087-afd5dd0e8f41,37.763,-122.4346,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
e9446f1f-139b-4354-ad1e-f7725bdbe674,37.7625,-122.4348,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
f150bdac-092f-408d-a65b-0d7e627b2992,37.795,-122.4371,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
fb96d0ce-b2e4-4ae3-9df2-d2728973650f,37.7572,-122.4379,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
959ddde7-2920-4274-8e40-fa36baa46a74,37.7257,-122.4394,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
86ac4127-a8db-4d60-9f7a-abe29420819b,37.7743,-122.4394,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
1d31f0f9-833d-41bc-b0e8-aada3f504fa8,37.806,-122.4397,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
a298fabf-4d6a-4e10-b59f-0a344f14a457,37.7994,-122.4398,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
8e983dea-dce0-4dde-880a-f58eb7f6558c,37.7993,-122.4412,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
620faf77-5202-411e-b04e-0b904b942cfb,37.8002,-122.4417,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
921c1076-d555-4662-87a8-5aba72eb6b9c,37.7888,-122.4421,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
ee0d39ed-2780-4ae7-a1a2-dcad8ac7d53d,37.7997,-122.4428,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
5eaef4bf-c761-4b53-a55c-9e210fa04458,37.798,-122.4433,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
4a7c9d0d-0991-4ed3-8860-e8ca94231639,37.766,-122.4441,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
ee652130-f5b9-4b49-98cc-30d06ce7a179,37.7931,-122.445,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
4ba207ba-a147-49bb-82cf-6307474c8b77,37.802,-122.4451,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
c09356f8-c9ac-407b-bbf9-0d7b5405a5e9,37.7965,-122.4456,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
c22b7102-36d0-4615-82ec-6aaaa6ea889e,37.793,-122.4464,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
e4e462ee-103a-41d6-8791-25070c56a179,37.7909,-122.4472,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
b4e3f9a9-ab38-484e-8b42-f993e13cbef1,37.8017,-122.4479,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
aaa42e20-3263-4b98-9750-4cb6b7135735,37.8017,-122.4479,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
d432611d-74c3-44e9-a891-93046d303c47,37.8017,-122.448,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
51ccd5c9-73be-439a-bfc2-ba2af2ed5bf6,37.8051,-122.4486,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
d86a0f34-ad51-4e46-81ee-06d025ae909c,37.7239,-122.4523,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
a368d25c-f0ab-4dd7-8364-585ef62900fc,37.7256,-122.4523,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
b86c289f-50a3-46b6-8485-24266e688cfa,37.7233,-122.4541,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
c803f30c-792f-44cb-bdc9-606256b47c16,37.7236,-122.4555,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
2503a2bc-8479-44e7-b058-033b7634c072,37.724,-122.4593,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
8ef0bf04-548b-4cfd-8f56-dac6088a6065,37.7246,-122.4597,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
28c81815-ef0d-4ccf-83e9-fdb30c1bc48a,37.7247,-122.4597,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
8a383288-6288-400a-8950-c551af49e68a,37.7247,-122.4598,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
a6408e59-9ead-46f8-bd9d-83367720dc86,37.7251,-122.4611,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
4237a8be-4d0a-4dfb-9c5b-81cfb744114d,37.7829,-122.4625,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
880b32a4-f042-4c5e-afa7-c9b665ea5b66,37.7257,-122.4635,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
8ef3ed2a-3c1e-415e-b070-0af2d9b51789,37.7745,-122.4649,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
61859858-057d-4036-b51b-a4b302d7b846,37.7685,-122.3865,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
36d6328f-b951-4ce6-8b5b-e765979c4ad1,37.769,-122.3874,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
75ed5ab4-5d34-4457-9fe0-02c406411807,37.7715,-122.3878,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
30c7e78f-3aaa-40a3-8d28-862b37cbd4bd,37.7669,-122.3883,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
ea0cbbc7-4b0c-4754-bfc8-d205ae98131d,37.7668,-122.3885,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
d79e9ebf-57ac-43e5-9a9e-35e86536213e,37.7688,-122.389,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
852ed5a2-4b1c-4606-b0e7-50f5f7248182,37.7369,-122.3895,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
f754d98a-89ca-4cbf-837e-f3c396aec606,37.7677,-122.3907,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
a4f5d884-8416-430b-8c88-5b3d6593593a,37.7662,-122.3908,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
731d989b-960a-4cd6-9ae5-fed0d62b0853,37.7672,-122.3908,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
70c28afc-94d6-4c08-b5c3-2655a9606fbb,37.765,-122.391,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
71107f8e-7327-4d81-a779-309455c93675,37.7676,-122.391,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
55563dda-94ff-4960-a36f-f2b2a9d3a9b8,37.7914,-122.391,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
75d43dba-f2f8-404d-a886-e346e8ce0cb5,37.7668,-122.3911,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
41c56de3-512c-44a6-8cf7-d8aa45d5d5ee,37.7664,-122.3912,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
21277ee3-3871-468d-85d4-574c116b9b34,37.7668,-122.3912,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
adfae8d9-2c9f-49e1-9453-70009f211ee7,37.7671,-122.3912,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
bb2476b1-684f-4dab-98ea-50789f559ad6,37.7668,-122.3913,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
20a4623f-4951-4268-886e-3a2acdd65ea3,37.7705,-122.3917,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
22017261-203b-42a6-a462-0c90eff2b14c,37.7685,-122.3925,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
e45b4089-78cf-4f16-aa1d-641ac97ca2a9,37.7704,-122.3925,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
09bc9756-7f3c-4316-b545-fa0fd47a57c4,37.7931,-122.3929,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
ae8c90ab-3547-442b-aee9-2132fa16f43b,37.7944,-122.393,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
35d9edf5-b66b-480f-af11-cbe703a3793b,37.7637,-122.3936,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
d893a9bd-e7c3-4879-8cf0-ad2a02ff30d8,37.7704,-122.3943,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
214c0e0a-3261-4334-8945-38aad0060d71,37.7761,-122.3945,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
f293b6e3-c674-47b3-9ed7-27239fadc66f,37.7896,-122.3959,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
70b97352-7012-4b3d-9f41-6326f118dc00,37.7885,-122.3987,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
0c336a7e-88c5-4b39-9f70-9a34f67ea186,37.7749,-122.4014,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
5f304355-0be7-4c4a-93fe-82692b9cb744,37.7791,-122.4115,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
33c4c8cb-2488-4c5a-b8ff-d0eec41d78cd,37.7833,-122.4123,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
d7179e66-724f-424b-bfaa-7adcb9832f1d,37.7883,-122.4173,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
1638ac1a-9bc4-4e24-a47e-dc7d8c54903c,37.7543,-122.4187,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
4210ffee-3df4-4bf3-b9e2-357e39b3b102,37.756100000000004,-122.4188,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
2ed09e1b-caf1-4d8c-af49-f6bdf6f04ed1,37.7583,-122.4193,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
0cea8748-44ec-430a-adf4-c2f5cef9a9af,37.7523,-122.4194,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
e4d94495-e32a-49ce-9e8c-d72fb89c0397,37.7557,-122.4199,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
fcc75b6a-698f-4f8e-b55d-34f2997b1e3b,37.7817,-122.4211,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
0f4a190a-6696-4fb0-b357-95f5f1032e8d,37.764,-122.4217,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
fa79c01f-95af-4419-a8f8-aa0783b455e9,37.7713,-122.4244,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
28b86557-474b-41d8-9b28-613e5a7f319e,37.7793,-122.432,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
b2a68bff-c214-4971-902a-52a8225ea3f1,37.7419,-122.3697,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
55d587ab-cb13-4c58-ae32-4cde59343f34,37.7903,-122.3889,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
c4bd9ba4-c1b8-45e5-9b97-d39e01361246,37.8069,-122.4057,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
df882804-758e-454b-908a-13960471424a,37.8069,-122.4057,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
f1dec4ab-3b4f-4ceb-a452-5d41684864f1,37.798,-122.407,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
abbacbf2-3a1d-479e-ac6a-c2fee1ac3158,37.7792,-122.4169,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
ae63ff3c-1d74-424e-be85-5074210a9104,37.7907,-122.4186,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
cd979f29-0c9b-43ef-acad-5b852f527a94,37.7568,-122.4189,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
2eee16d3-525f-45b5-a386-d124be2b354f,37.7532,-122.4208,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
b0173e30-4aee-4657-a9dd-e968d6bd311c,37.7632,-122.4238,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
37aa48ee-9eb6-4dcc-a2f5-66ab26235ade,37.8045,-122.4338,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
d66f0d20-c80a-4ee7-9bee-a74e5fefff7a,37.7257,-122.434,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
9e84616f-aeca-4c18-8fa4-605f6397a3e7,37.722,-122.4369,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
68853759-02a4-480e-9ac8-fd79e6602427,37.7089,-122.4582,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
57ccab6a-bf07-42c5-94ec-7b4ded24f55e,37.7658,-122.461,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
11a03bcf-8e85-411f-bcd6-ac3e877d1d12,37.7831,-122.4614,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
b1c7ac09-ec0d-4c79-8cdf-a6c70831c525,37.7252,-122.4619,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
28b869e0-0315-4bc0-9192-61a7bef67c67,37.7828,-122.4621,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
ac8f639c-7ff1-499c-96da-bb673518ab3f,37.783,-122.4629,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
717081ce-b114-49e1-a2da-1970ea38447f,37.7255,-122.4632,0,0,scooter,2021-05-25T22:29:12Z,2021,5,25,22,29
